lemma,level,english,example_de,example_en,gender,plural,approved,sources_csv,source_notes
Reservierung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Reservierung
Respekt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Respekt
Richter,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Richter
Richterin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Richterin
Richtung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Richtung
Risiko,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Risiko
Rohr,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rohr
Rolle,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rolle#2
Roman,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Roman
Rufnummer,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rufnummer
Runde,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Runde
Rundfahrt,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rundfahrt
Rückfahrt,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/R%C3%BCckfahrt
Rückkehr,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/R%C3%BCckkehr
Saal,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Saal
Sack,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sack
Sahne,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sahne
Saison,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Saison
Salbe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Salbe
Salon,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Salon
Sand,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sand
Sauce,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sauce
Schachtel,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schachtel
Schade,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schade
Schaden,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schaden
Schatten,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schatten
Schaufenster,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schaufenster
Schauspieler,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schauspieler
Schauspielerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schauspielerin
Scheibe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Scheibe
Scheidung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Scheidung
Schein,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schein#2
Schi,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schi
Schlaf,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schlaf
Schlagobers,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schlagobers
Schlagrahm,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schlagrahm
Schlagsahne,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schlagsahne
Schlange,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schlange
Schmerzmittel,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schmerzmittel
Schmuck,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schmuck
Schmutz,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schmutz
Schnupfen,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schnupfen
Schreck,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schreck
Schrecken,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schrecken
Schreiben,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schreiben
Schrift,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schrift
Schriftsteller,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schriftsteller
Schriftstellerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schriftstellerin
Schritt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schritt
Schularbeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schularbeit
Schuld,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schuld
Schulter,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schulter
Schutz,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schutz
Schwammerl,B1,,,,"der, das",,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schwammerl
Schwangerschaft,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schwangerschaft
Schwierigkeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Schwierigkeit
Schüssel,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sch%C3%BCssel
Sekretär,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sekret%C3%A4r#1
Sekretärin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sekret%C3%A4rin
Semester,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Semester
Seminar,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Seminar
Semmel,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Semmel
Sender,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sender
Senior,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Senior
Seniorin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Seniorin
Serie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Serie
Serviceangestellte,B1,,,,"die, der",,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Serviceangestellte
Sessel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sessel
Sicherheit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sicherheit
Sieg,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sieg
Sieger,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sieger
Siegerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Siegerin
Sinn,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sinn
Sitz,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sitz
Ski,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ski
Socke,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Socke
Sonderangebot,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sonderangebot
Sorge,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sorge
Souvenir,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Souvenir
Sozialarbeiter,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sozialarbeiter
Sozialarbeiterin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sozialarbeiterin
Soße,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/So%C3%9Fe
Speise,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Speise#1
Speisewagen,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Speisewagen
Spezialist,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Spezialist
Spezialistin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Spezialistin
Spiegel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Spiegel
Spieler,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Spieler
Spielerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Spielerin
Spielplatz,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Spielplatz
Spielzeug,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Spielzeug
Sportart,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sportart
Sportler,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sportler
Sportlerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sportlerin
Spritze,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Spritze
Spur,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Spur
Stadion,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stadion
Standpunkt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Standpunkt
Start,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Start
Station,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Station
Statistik,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Statistik
Stau,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stau
Staub,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Staub
Steckdose,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Steckdose
Stecker,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stecker
Stein,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stein
Stempel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stempel
Stern,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stern
Steuer,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Steuer#2
Steward,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Steward
Stewardess,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stewardess
Stiege,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stiege#1
Stiegenhaus,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stiegenhaus
Stil,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stil
Stimme,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stimme
Stimmung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stimmung
Stoff,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stoff
Strafe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Strafe
Strafzettel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Strafzettel
Strecke,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Strecke
Streichholz,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Streichholz
Streik,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Streik
Streit,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Streit
Strom,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Strom
Strumpf,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Strumpf
Studie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Studie
Studierende,B1,,,,"die, der",,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Studierende
Studio,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Studio
Stufe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Stufe
Sturm,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sturm
Störung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/St%C3%B6rung
Sucht,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Sucht
Suchtmittel,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Suchtmittel
Summe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Summe
Symbol,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Symbol
System,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/System
Szene,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Szene
Sänger,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/S%C3%A4nger
Sängerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/S%C3%A4ngerin
Tabelle,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tabelle
Tagesablauf,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tagesablauf
Tal,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tal
Talent,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Talent
Tankstelle,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tankstelle
Tante,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tante
Tanz,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tanz
Taschentuch,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Taschentuch
Tastatur,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tastatur
Taste,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Taste
Tat,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tat
Tatsache,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tatsache
Technik,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Technik
Technologie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Technologie
Teilnahme,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Teilnahme
Teilnehmer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Teilnehmer
Teilnehmerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Teilnehmerin
Teilzeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Teilzeit
Temperatur,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Temperatur
Tempo,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tempo#1
Teppich,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Teppich
Terminkalender,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Terminkalender
Terrasse,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Terrasse
Theorie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Theorie
Therapie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Therapie
Tierpark,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tierpark
Tod,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tod
Tor,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tor#1
Tote,B1,,,,"die, der",,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tote
Tourismus,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tourismus
Tradition,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tradition
Trainer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Trainer
Trainerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Trainerin
Tram,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tram#1
Transport,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Transport
Treffpunkt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Treffpunkt
Trennung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Trennung
Treppenhaus,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Treppenhaus
Trinkgeld,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Trinkgeld
Tropfen,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tropfen
Trottoir,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Trottoir
Träne,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tr%C3%A4ne
Tuch,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Tuch
Turm,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Turm
Typ,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Typ
Täter,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/T%C3%A4ter
Täterin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/T%C3%A4terin
Tätigkeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/T%C3%A4tigkeit
Tüte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/T%C3%BCte
U-Bahn,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/U-Bahn
Ufer,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ufer
Umfrage,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Umfrage
Umgebung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Umgebung
Umleitung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Umleitung
Umtausch,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Umtausch
Umwelt,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Umwelt
Umweltschutz,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Umweltschutz
Umweltverschmutzung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Umweltverschmutzung
Unglück,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ungl%C3%BCck
Uniform,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Uniform
Unterhaltung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Unterhaltung
Unterlage,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Unterlage
Unternehmer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Unternehmer
Unternehmerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Unternehmerin
Unterstützung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Unterst%C3%BCtzung
Untersuchung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Untersuchung
Urkunde,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Urkunde
Ursache,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ursache
Urteil,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Urteil
Vase,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vase
Velo,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Velo
Verabredung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verabredung
Verantwortung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verantwortung
Verbindung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verbindung
Verbot,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verbot
Verbrecher,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verbrecher
Verbrecherin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verbrecherin
Verdacht,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verdacht
Vergangenheit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vergangenheit
Vergleich,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vergleich
Vergnügen,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vergn%C3%BCgen
Verhalten,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verhalten
Verhältnis,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verh%C3%A4ltnis
Verkehrszeichen,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verkehrszeichen
Verkäuferin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verk%C3%A4uferin
Verlag,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verlag
Verletzung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verletzung
Verlierer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verlierer
Verlust,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verlust
Vermietung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vermietung
Vermittlung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vermittlung
Versammlung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Versammlung
Versichertenkarte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Versichertenkarte
Versicherung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Versicherung
Verständnis,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verst%C3%A4ndnis
Versuch,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Versuch
Vertrauen,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vertrauen
Vertreter,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vertreter
Vertreterin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vertreterin
Vertretung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vertretung
Verwaltung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verwaltung
Verzeihung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Verzeihung
Video,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Video
Virus,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Virus
Visitenkarte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Visitenkarte
Visum,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Visum
Vitamin,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vitamin
Vollzeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vollzeit
Voraussetzung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Voraussetzung
Vorbereitung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vorbereitung
Vorfahrt,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vorfahrt
Vorort,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vorort
Vorschrift,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vorschrift
Vorspeise,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vorspeise
Vorstellung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vorstellung
Vorstellungsgespräch,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vorstellungsgespr%C3%A4ch
Vorteil,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vorteil
Vortrag,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vortrag
Vorwurf,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Vorwurf
Wahl,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wahl
Wahrheit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wahrheit
Wand,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wand
Wanderung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wanderung
Wandrung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wandrung
Ware,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ware
Waschmittel,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Waschmittel
Wecker,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wecker
Weiterbildung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Weiterbildung
Werbung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Werbung
Werk,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Werk
Werkzeug,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Werkzeug
Wert,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wert
Wetterbericht,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wetterbericht
Wettervorhersage,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wettervorhersage
Wiederholung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wiederholung
Wiese,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wiese
Wirklichkeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wirklichkeit
Wirkung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wirkung
Wirt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wirt
